,enhanced_ml_risk_regime_step_risk_regime,enhanced_ml_risk_regime_step_risk_score
2022-12-14 14:15:00,2,0.5726882
2022-12-14 14:30:00,0,0.039012793
2022-12-14 14:45:00,0,0.42645374
2022-12-14 15:00:00,2,0.14585693
2022-12-14 15:15:00,0,0.49152607
2022-12-14 15:30:00,0,0.28498054
2022-12-14 15:45:00,0,0.096903935
2022-12-14 16:00:00,1,0.48644963
2022-12-14 16:15:00,2,0.49783933
2022-12-14 16:30:00,1,0.69100624
2022-12-14 16:45:00,1,0.9987397
2022-12-14 17:00:00,0,0.6729389
2022-12-14 17:15:00,2,0.538825
2022-12-14 17:30:00,1,0.6290374
2022-12-14 17:45:00,2,0.24674563
2022-12-14 18:00:00,1,0.95159465
2022-12-14 18:15:00,0,0.79551035
2022-12-14 18:30:00,0,0.95081776
2022-12-14 18:45:00,0,0.6428811
2022-12-14 19:00:00,2,0.83749133
2022-12-14 19:15:00,1,0.029843362
2022-12-14 19:30:00,1,0.7116086
2022-12-14 19:45:00,0,0.9804609
2022-12-14 20:00:00,1,0.7625078
2022-12-14 20:15:00,0,0.34316736
2022-12-14 20:30:00,0,0.9811303
2022-12-14 20:45:00,0,0.060586542
2022-12-14 21:00:00,2,0.35510656
2022-12-14 21:15:00,2,0.1406234
2022-12-14 21:30:00,1,0.51831627
2022-12-14 21:45:00,1,0.14557719
2022-12-14 22:00:00,1,0.81892276
2022-12-14 22:15:00,0,0.49158537
2022-12-14 22:30:00,1,0.20044114
2022-12-14 22:45:00,0,0.6422868
2022-12-14 23:00:00,2,0.2796158
2022-12-14 23:15:00,2,0.5675823
2022-12-14 23:30:00,2,0.5864064
2022-12-14 23:45:00,1,0.13103618
2022-12-15 00:00:00,1,0.5437622
2022-12-15 00:15:00,2,0.36127812
2022-12-15 00:30:00,0,0.2904877
2022-12-15 00:45:00,1,0.29186574
2022-12-15 01:00:00,1,0.63797754
2022-12-15 01:15:00,0,0.18964419
2022-12-15 01:30:00,2,0.13400829
2022-12-15 01:45:00,0,0.64433116
2022-12-15 02:00:00,0,0.11047275
2022-12-15 02:15:00,2,0.6184642
2022-12-15 02:30:00,0,0.54006124
2022-12-15 02:45:00,0,0.20231344
2022-12-15 03:00:00,1,0.18767425
2022-12-15 03:15:00,1,0.55235434
2022-12-15 03:30:00,1,0.3424521
2022-12-15 03:45:00,1,0.5608602
2022-12-15 04:00:00,2,0.5401497
2022-12-15 04:15:00,2,0.5753844
2022-12-15 04:30:00,0,0.42024335
2022-12-15 04:45:00,0,0.04667387
2022-12-15 05:00:00,2,0.9200893
2022-12-15 05:15:00,1,0.30815616
2022-12-15 05:30:00,1,0.24345928
2022-12-15 05:45:00,0,0.23388733
2022-12-15 06:00:00,1,0.50679237
2022-12-15 06:15:00,2,0.470518
2022-12-15 06:30:00,0,0.3921156
2022-12-15 06:45:00,1,0.76509666
2022-12-15 07:00:00,2,0.77035135
2022-12-15 07:15:00,0,0.16501991
2022-12-15 07:30:00,0,0.9990997
2022-12-15 07:45:00,1,0.87517476
2022-12-15 08:00:00,2,0.19849508
2022-12-15 08:15:00,2,0.67411613
2022-12-15 08:30:00,0,0.4237737
2022-12-15 08:45:00,0,0.22766829
2022-12-15 09:00:00,1,0.66597694
2022-12-15 09:15:00,1,0.2932388
2022-12-15 09:30:00,2,0.4147893
2022-12-15 09:45:00,0,0.37465486
2022-12-15 10:00:00,2,0.2928859
2022-12-15 10:15:00,0,0.036248203
2022-12-15 10:30:00,0,0.6889071
2022-12-15 10:45:00,0,0.29411927
2022-12-15 11:00:00,1,0.67156976
2022-12-15 11:15:00,1,0.73016876
2022-12-15 11:30:00,0,0.9524685
2022-12-15 11:45:00,1,0.80255485
2022-12-15 12:00:00,0,0.14626232
2022-12-15 12:15:00,2,0.636262
2022-12-15 12:30:00,1,0.09593362
2022-12-15 12:45:00,1,0.98257315
2022-12-15 13:00:00,1,0.39252275
2022-12-15 13:15:00,2,0.48301807
2022-12-15 13:30:00,0,0.05915649
2022-12-15 13:45:00,0,0.35119537
2022-12-15 14:00:00,0,0.20125733
2022-12-15 14:15:00,2,0.078863375
2022-12-15 14:30:00,2,0.67932934
2022-12-15 14:45:00,1,0.36493394
2022-12-15 15:00:00,1,0.86725634
2022-12-15 15:15:00,0,0.8123443
2022-12-15 15:30:00,1,0.50638044
2022-12-15 15:45:00,0,0.5853415
2022-12-15 16:00:00,2,0.595232
2022-12-15 16:15:00,0,0.46920413
2022-12-15 16:30:00,0,0.11260744
2022-12-15 16:45:00,0,0.8834702
2022-12-15 17:00:00,0,0.14326282
2022-12-15 17:15:00,2,0.34491828
2022-12-15 17:30:00,0,0.7133076
2022-12-15 17:45:00,1,0.4487173
2022-12-15 18:00:00,0,0.2858149
2022-12-15 18:15:00,0,0.14233164
2022-12-15 18:30:00,0,0.10210216
2022-12-15 18:45:00,0,0.25121543
2022-12-15 19:00:00,0,0.7129205
2022-12-15 19:15:00,1,0.59740007
2022-12-15 19:30:00,1,0.391545
2022-12-15 19:45:00,2,0.13148272
2022-12-15 20:00:00,1,0.56422853
2022-12-15 20:15:00,1,0.9974302
2022-12-15 20:30:00,1,0.9351335
2022-12-15 20:45:00,1,0.7748185
2022-12-15 21:00:00,1,0.34816626
2022-12-15 21:15:00,1,0.6923585
2022-12-15 21:30:00,2,0.20516573
2022-12-15 21:45:00,0,0.9097972
2022-12-15 22:00:00,1,0.270161
2022-12-15 22:15:00,0,0.013015965
2022-12-15 22:30:00,2,0.9177939
2022-12-15 22:45:00,2,0.41347745
2022-12-15 23:00:00,1,0.68297154
2022-12-15 23:15:00,1,0.50825053
2022-12-15 23:30:00,1,0.78059506
2022-12-15 23:45:00,2,0.2011381
2022-12-16 00:00:00,0,0.0698755
2022-12-16 00:15:00,1,0.34300867
2022-12-16 00:30:00,2,0.78622955
2022-12-16 00:45:00,0,0.26591155
2022-12-16 01:00:00,0,0.14007846
2022-12-16 01:15:00,2,0.2431897
2022-12-16 01:30:00,1,0.41130292
2022-12-16 01:45:00,1,0.88382626
2022-12-16 02:00:00,2,0.12017871
2022-12-16 02:15:00,1,0.24816597
2022-12-16 02:30:00,0,0.08821877
2022-12-16 02:45:00,1,0.24425775
2022-12-16 03:00:00,2,0.9551187
2022-12-16 03:15:00,2,0.19000345
2022-12-16 03:30:00,1,0.64217776
2022-12-16 03:45:00,0,0.67754924
2022-12-16 04:00:00,2,0.48365113
2022-12-16 04:15:00,2,0.7818976
2022-12-16 04:30:00,1,0.96524966
2022-12-16 04:45:00,1,0.54289037
2022-12-16 05:00:00,2,0.13848418
2022-12-16 05:15:00,0,0.75793684
2022-12-16 05:30:00,0,0.96184283
2022-12-16 05:45:00,0,0.016152093
2022-12-16 06:00:00,2,0.37718135
2022-12-16 06:15:00,1,0.7739678
2022-12-16 06:30:00,2,0.65587604
2022-12-16 06:45:00,2,0.36678028
2022-12-16 07:00:00,2,0.5076664
2022-12-16 07:15:00,1,0.847001
2022-12-16 07:30:00,1,0.73403245
2022-12-16 07:45:00,0,0.7226757
2022-12-16 08:00:00,2,0.35014737
2022-12-16 08:15:00,0,0.058803685
2022-12-16 08:30:00,0,0.5828007
2022-12-16 08:45:00,1,0.38781786
2022-12-16 09:00:00,0,0.281015
2022-12-16 09:15:00,0,0.7227897
2022-12-16 09:30:00,1,0.70653665
2022-12-16 09:45:00,1,0.8554656
2022-12-16 10:00:00,0,0.065210946
2022-12-16 10:15:00,2,0.76842
2022-12-16 10:30:00,2,0.27995217
2022-12-16 10:45:00,1,0.5088658
2022-12-16 11:00:00,0,0.37750834
2022-12-16 11:15:00,0,0.6481246
2022-12-16 11:30:00,0,0.829946
2022-12-16 11:45:00,2,0.76251525
2022-12-16 12:00:00,1,0.41372317
2022-12-16 12:15:00,0,0.5235918
2022-12-16 12:30:00,0,0.9257638
2022-12-16 12:45:00,0,0.7074332
2022-12-16 13:00:00,0,0.6070046
2022-12-16 13:15:00,1,0.16220126
2022-12-16 13:30:00,2,0.8147031
2022-12-16 13:45:00,2,0.8751092
2022-12-16 14:00:00,1,0.82674795
2022-12-16 14:15:00,2,0.43376303
2022-12-16 14:30:00,1,0.021520026
2022-12-16 14:45:00,1,0.32219806
2022-12-16 15:00:00,0,0.50051886
2022-12-16 15:15:00,0,0.40536222
2022-12-16 15:30:00,2,0.83896667
2022-12-16 15:45:00,1,0.5904963
2022-12-16 16:00:00,2,0.9918027
2022-12-16 16:15:00,2,0.5692009
2022-12-16 16:30:00,2,0.9273073
2022-12-16 16:45:00,1,0.52989125
2022-12-16 17:00:00,0,0.09229809
2022-12-16 17:15:00,1,0.96606916
2022-12-16 17:30:00,1,0.8921802
2022-12-16 17:45:00,2,0.6962813
2022-12-16 18:00:00,1,0.16877703
2022-12-16 18:15:00,1,0.83223385
2022-12-16 18:30:00,1,0.4325819
2022-12-16 18:45:00,2,0.9808662
2022-12-16 19:00:00,2,0.5580486
2022-12-16 19:15:00,0,0.18336529
2022-12-16 19:30:00,2,0.49336398
2022-12-16 19:45:00,2,0.054893903
2022-12-16 20:00:00,1,0.6465076
2022-12-16 20:15:00,1,0.7868841
2022-12-16 20:30:00,1,0.15235886
2022-12-16 20:45:00,1,0.23523088
2022-12-16 21:00:00,1,0.13664266
2022-12-16 21:15:00,0,0.5170312
2022-12-16 21:30:00,1,0.3646842
2022-12-16 21:45:00,1,0.68845654
2022-12-16 22:00:00,0,0.69672495
2022-12-16 22:15:00,1,0.34216648
2022-12-16 22:30:00,1,0.9559913
2022-12-16 22:45:00,2,0.8087832
2022-12-16 23:00:00,0,0.8992475
2022-12-16 23:15:00,0,0.74948484
2022-12-16 23:30:00,2,0.3119062
2022-12-16 23:45:00,2,0.48330247
2022-12-17 00:00:00,0,0.10047821
2022-12-17 00:15:00,0,0.920795
2022-12-17 00:30:00,1,0.30023667
2022-12-17 00:45:00,2,0.9349391
2022-12-17 01:00:00,0,0.34765765
2022-12-17 01:15:00,0,0.010048522
2022-12-17 01:30:00,2,0.74371386
2022-12-17 01:45:00,0,0.2787413
2022-12-17 02:00:00,1,0.26656172
2022-12-17 02:15:00,2,0.5126038
2022-12-17 02:30:00,2,0.30047464
2022-12-17 02:45:00,0,0.34966207
2022-12-17 03:00:00,2,0.62700325
2022-12-17 03:15:00,1,0.41504973
2022-12-17 03:30:00,0,0.36379394
2022-12-17 03:45:00,1,0.7234352
2022-12-17 04:00:00,1,0.48821574
2022-12-17 04:15:00,1,0.048388734
2022-12-17 04:30:00,1,0.10811593
2022-12-17 04:45:00,0,0.73571837
2022-12-17 05:00:00,2,0.5461571
2022-12-17 05:15:00,2,0.89032835
2022-12-17 05:30:00,0,0.4824278
2022-12-17 05:45:00,1,0.8529805
2022-12-17 06:00:00,1,0.05305023
2022-12-17 06:15:00,0,0.9091266
2022-12-17 06:30:00,0,0.9476296
2022-12-17 06:45:00,1,0.81337523
2022-12-17 07:00:00,2,0.27686167
2022-12-17 07:15:00,0,0.64215684
2022-12-17 07:30:00,2,0.5410219
2022-12-17 07:45:00,1,0.8348932
2022-12-17 08:00:00,2,0.3316571
2022-12-17 08:15:00,0,0.9859925
2022-12-17 08:30:00,2,0.7151833
2022-12-17 08:45:00,0,0.5688708
2022-12-17 09:00:00,2,0.36114463
2022-12-17 09:15:00,1,0.46073318
2022-12-17 09:30:00,2,0.668247
2022-12-17 09:45:00,2,0.60650027
2022-12-17 10:00:00,0,0.45788828
2022-12-17 10:15:00,2,0.092836164
2022-12-17 10:30:00,0,0.18368192
2022-12-17 10:45:00,2,0.61462766
2022-12-17 11:00:00,0,0.78019834
2022-12-17 11:15:00,2,0.28601643
2022-12-17 11:30:00,0,0.82732564
2022-12-17 11:45:00,1,0.8165596
2022-12-17 12:00:00,1,0.82065725
2022-12-17 12:15:00,0,0.7678336
2022-12-17 12:30:00,0,0.9354443
2022-12-17 12:45:00,1,0.37595415
2022-12-17 13:00:00,2,0.50675386
2022-12-17 13:15:00,1,0.84524745
2022-12-17 13:30:00,1,0.7080403
2022-12-17 13:45:00,1,0.6968151
2022-12-17 14:00:00,2,0.8978206
2022-12-17 14:15:00,2,0.8624135
2022-12-17 14:30:00,0,0.65012753
2022-12-17 14:45:00,0,0.2736446
2022-12-17 15:00:00,1,0.9521693
2022-12-17 15:15:00,0,0.085026436
2022-12-17 15:30:00,1,0.5025987
2022-12-17 15:45:00,2,0.9369663
2022-12-17 16:00:00,1,0.32331735
2022-12-17 16:15:00,2,0.1806163
2022-12-17 16:30:00,0,0.5563424
2022-12-17 16:45:00,0,0.43530673
2022-12-17 17:00:00,1,0.68491364
2022-12-17 17:15:00,1,0.19158287
2022-12-17 17:30:00,1,0.12318784
2022-12-17 17:45:00,0,0.31339815
2022-12-17 18:00:00,2,0.40950945
2022-12-17 18:15:00,2,0.85860467
2022-12-17 18:30:00,2,0.5995202
2022-12-17 18:45:00,2,0.04241815
2022-12-17 19:00:00,0,0.73159677
2022-12-17 19:15:00,0,0.8788189
2022-12-17 19:30:00,2,0.6002641
2022-12-17 19:45:00,2,0.6271764
2022-12-17 20:00:00,0,0.92779535
2022-12-17 20:15:00,1,0.5276269
2022-12-17 20:30:00,2,0.19753698
2022-12-17 20:45:00,1,0.5106517
2022-12-17 21:00:00,2,0.8292582
2022-12-17 21:15:00,2,0.8541357
2022-12-17 21:30:00,2,0.8938689
2022-12-17 21:45:00,1,0.31702778
2022-12-17 22:00:00,2,0.8775299
2022-12-17 22:15:00,0,0.95997685
2022-12-17 22:30:00,0,0.8345716
2022-12-17 22:45:00,0,0.79056865
2022-12-17 23:00:00,1,0.011082646
2022-12-17 23:15:00,2,0.8485329
2022-12-17 23:30:00,0,0.55741787
2022-12-17 23:45:00,1,0.7569624
2022-12-18 00:00:00,0,0.09974083
2022-12-18 00:15:00,2,0.88548553
2022-12-18 00:30:00,0,0.26071388
2022-12-18 00:45:00,0,0.22250524
2022-12-18 01:00:00,1,0.9910645
2022-12-18 01:15:00,1,0.3443644
2022-12-18 01:30:00,1,0.8563512
2022-12-18 01:45:00,2,0.7393281
2022-12-18 02:00:00,2,0.10963256
2022-12-18 02:15:00,0,0.47637597
2022-12-18 02:30:00,1,0.30729923
2022-12-18 02:45:00,2,0.27159253
2022-12-18 03:00:00,1,0.11725584
2022-12-18 03:15:00,1,0.8259382
2022-12-18 03:30:00,0,0.07370363
2022-12-18 03:45:00,0,0.27229992
2022-12-18 04:00:00,0,0.9538951
2022-12-18 04:15:00,1,0.12480566
2022-12-18 04:30:00,2,0.16493814
2022-12-18 04:45:00,1,0.67931384
2022-12-18 05:00:00,0,0.6896062
2022-12-18 05:15:00,0,0.24303886
2022-12-18 05:30:00,0,0.35899007
2022-12-18 05:45:00,0,0.48528996
2022-12-18 06:00:00,0,0.76013184
2022-12-18 06:15:00,2,0.53858167
2022-12-18 06:30:00,2,0.67647195
2022-12-18 06:45:00,2,0.17958918
2022-12-18 07:00:00,0,0.6110611
2022-12-18 07:15:00,2,0.104503684
2022-12-18 07:30:00,0,0.99482787
2022-12-18 07:45:00,2,0.72385764
2022-12-18 08:00:00,1,0.34419513
2022-12-18 08:15:00,0,0.71556765
2022-12-18 08:30:00,1,0.5050575
2022-12-18 08:45:00,1,0.80506504
2022-12-18 09:00:00,0,0.9491173
2022-12-18 09:15:00,0,0.32186133
2022-12-18 09:30:00,2,0.8295004
2022-12-18 09:45:00,1,0.6177379
2022-12-18 10:00:00,0,0.63888866
2022-12-18 10:15:00,2,0.13242431
2022-12-18 10:30:00,1,0.35863212
2022-12-18 10:45:00,0,0.74735737
2022-12-18 11:00:00,0,0.7471096
2022-12-18 11:15:00,2,0.43954134
2022-12-18 11:30:00,1,0.55011314
2022-12-18 11:45:00,2,0.93897927
2022-12-18 12:00:00,2,0.033759497
2022-12-18 12:15:00,0,0.2290098
2022-12-18 12:30:00,0,0.50868934
2022-12-18 12:45:00,1,0.55050796
2022-12-18 13:00:00,2,0.774631
2022-12-18 13:15:00,2,0.7687048
2022-12-18 13:30:00,2,0.83685756
2022-12-18 13:45:00,1,0.56591743
2022-12-18 14:00:00,0,0.06599772
2022-12-18 14:15:00,1,0.19704242
2022-12-18 14:30:00,1,0.32733828
2022-12-18 14:45:00,2,0.5155087
2022-12-18 15:00:00,2,0.5265976
2022-12-18 15:15:00,0,0.9522411
2022-12-18 15:30:00,1,0.49709252
2022-12-18 15:45:00,1,0.82222253
2022-12-18 16:00:00,0,0.40482804
2022-12-18 16:15:00,0,0.089852676
2022-12-18 16:30:00,0,0.27697554
2022-12-18 16:45:00,2,0.50790507
2022-12-18 17:00:00,1,0.73995954
2022-12-18 17:15:00,2,0.65816087
2022-12-18 17:30:00,1,0.23294398
2022-12-18 17:45:00,2,0.07842491
2022-12-18 18:00:00,1,0.46125036
2022-12-18 18:15:00,0,0.9827896
2022-12-18 18:30:00,1,0.77237874
2022-12-18 18:45:00,2,0.77535117
2022-12-18 19:00:00,2,0.9768319
2022-12-18 19:15:00,2,0.3773582
2022-12-18 19:30:00,2,0.33334664
2022-12-18 19:45:00,2,0.97688615
2022-12-18 20:00:00,1,0.06066975
2022-12-18 20:15:00,1,0.51781464
2022-12-18 20:30:00,1,0.9507941
2022-12-18 20:45:00,0,0.7327959
2022-12-18 21:00:00,0,0.19645922
2022-12-18 21:15:00,2,0.01669886
2022-12-18 21:30:00,0,0.74294215
2022-12-18 21:45:00,0,0.5079048
2022-12-18 22:00:00,0,0.67575353
2022-12-18 22:15:00,2,0.8895271
2022-12-18 22:30:00,2,0.7522076
2022-12-18 22:45:00,1,0.8307037
2022-12-18 23:00:00,0,0.3521297
2022-12-18 23:15:00,1,0.41216156
2022-12-18 23:30:00,0,0.88377744
2022-12-18 23:45:00,0,0.8792408
2022-12-19 00:00:00,1,0.6221438
2022-12-19 00:15:00,1,0.8977169
2022-12-19 00:30:00,2,0.36663303
2022-12-19 00:45:00,2,0.4658928
2022-12-19 01:00:00,2,0.817321
2022-12-19 01:15:00,0,0.54086614
2022-12-19 01:30:00,0,0.51555026
2022-12-19 01:45:00,2,0.23253752
2022-12-19 02:00:00,1,0.11338945
2022-12-19 02:15:00,2,0.5723177
2022-12-19 02:30:00,0,0.5509259
2022-12-19 02:45:00,1,0.88732773
2022-12-19 03:00:00,0,0.3214507
2022-12-19 03:15:00,1,0.4812268
2022-12-19 03:30:00,0,0.463756
2022-12-19 03:45:00,2,0.6811065
2022-12-19 04:00:00,0,0.92190796
2022-12-19 04:15:00,2,0.67567116
2022-12-19 04:30:00,0,0.5727696
2022-12-19 04:45:00,0,0.38218537
2022-12-19 05:00:00,1,0.79941785
2022-12-19 05:15:00,1,0.989412
2022-12-19 05:30:00,0,0.8830256
2022-12-19 05:45:00,2,0.54002386
2022-12-19 06:00:00,0,0.84532994
2022-12-19 06:15:00,2,0.5657318
2022-12-19 06:30:00,0,0.40062532
2022-12-19 06:45:00,2,0.32277447
2022-12-19 07:00:00,1,0.2029618
2022-12-19 07:15:00,2,0.25043315
2022-12-19 07:30:00,0,0.14384769
2022-12-19 07:45:00,0,0.027584005
2022-12-19 08:00:00,2,0.59123254
2022-12-19 08:15:00,1,0.45001176
2022-12-19 08:30:00,2,0.73219275
2022-12-19 08:45:00,2,0.7185065
2022-12-19 09:00:00,1,0.6772477
2022-12-19 09:15:00,1,0.19985476
2022-12-19 09:30:00,0,0.71248066
2022-12-19 09:45:00,1,0.72184384
2022-12-19 10:00:00,2,0.24771371
2022-12-19 10:15:00,1,0.82535875
2022-12-19 10:30:00,0,0.31645125
2022-12-19 10:45:00,2,0.041432153
2022-12-19 11:00:00,2,0.8452889
2022-12-19 11:15:00,2,0.40830794
2022-12-19 11:30:00,0,0.15438895
2022-12-19 11:45:00,2,0.12310672
2022-12-19 12:00:00,0,0.97801816
2022-12-19 12:15:00,1,0.6546052
2022-12-19 12:30:00,2,0.66120464
2022-12-19 12:45:00,2,0.2932249
2022-12-19 13:00:00,0,0.4357715
2022-12-19 13:15:00,1,0.97059816
2022-12-19 13:30:00,0,0.70634496
2022-12-19 13:45:00,1,0.97168213
2022-12-19 14:00:00,1,0.7280084
2022-12-19 14:15:00,2,0.2482047
2022-12-19 14:30:00,1,0.5368314
2022-12-19 14:45:00,0,0.94870335
2022-12-19 15:00:00,2,0.3780662
2022-12-19 15:15:00,1,0.90655684
2022-12-19 15:30:00,2,0.036519065
2022-12-19 15:45:00,1,0.4682103
2022-12-19 16:00:00,1,0.3546948
2022-12-19 16:15:00,2,0.17667548
2022-12-19 16:30:00,1,0.5230369
2022-12-19 16:45:00,1,0.35864812
2022-12-19 17:00:00,0,0.15572387
2022-12-19 17:15:00,1,0.68522495
2022-12-19 17:30:00,1,0.9530403
2022-12-19 17:45:00,1,0.8752297
2022-12-19 18:00:00,2,0.41518736
2022-12-19 18:15:00,2,0.5833557
2022-12-19 18:30:00,1,0.5340413
2022-12-19 18:45:00,0,0.68425125
2022-12-19 19:00:00,1,0.6266081
2022-12-19 19:15:00,0,0.341638
2022-12-19 19:30:00,2,0.53845227
2022-12-19 19:45:00,1,0.55915093
2022-12-19 20:00:00,1,0.0059029525
2022-12-19 20:15:00,2,0.27233332
2022-12-19 20:30:00,1,0.53251547
2022-12-19 20:45:00,2,0.30863982
2022-12-19 21:00:00,2,0.12408876
2022-12-19 21:15:00,0,0.9427612
2022-12-19 21:30:00,0,0.95120883
2022-12-19 21:45:00,2,0.52923405
2022-12-19 22:00:00,2,0.710156
2022-12-19 22:15:00,2,0.42615947
2022-12-19 22:30:00,1,0.054017548
2022-12-19 22:45:00,2,0.39175916
2022-12-19 23:00:00,2,0.49561012
2022-12-19 23:15:00,1,0.14098
2022-12-19 23:30:00,2,0.4458656
2022-12-19 23:45:00,1,0.8124939
2022-12-20 00:00:00,2,0.53717756
2022-12-20 00:15:00,0,0.23241358
2022-12-20 00:30:00,1,0.54330045
2022-12-20 00:45:00,1,0.8097847
2022-12-20 01:00:00,2,0.30094302
2022-12-20 01:15:00,0,0.94118464
2022-12-20 01:30:00,1,0.35110697
2022-12-20 01:45:00,1,0.5972903
2022-12-20 02:00:00,0,0.9221819
2022-12-20 02:15:00,1,0.07760618
2022-12-20 02:30:00,0,0.015461374
2022-12-20 02:45:00,1,0.04632958
2022-12-20 03:00:00,2,0.37890607
2022-12-20 03:15:00,2,0.4794071
2022-12-20 03:30:00,2,0.0603938
2022-12-20 03:45:00,0,0.08219526
2022-12-20 04:00:00,2,0.024034861
2022-12-20 04:15:00,0,0.15380856
2022-12-20 04:30:00,1,0.95632374
2022-12-20 04:45:00,0,0.32686302
2022-12-20 05:00:00,2,0.95553935
2022-12-20 05:15:00,1,0.26634395
2022-12-20 05:30:00,1,0.474418
2022-12-20 05:45:00,0,0.73491305
2022-12-20 06:00:00,1,0.04045099
2022-12-20 06:15:00,2,0.8311796
2022-12-20 06:30:00,0,0.9427744
2022-12-20 06:45:00,0,0.6770874
2022-12-20 07:00:00,1,0.425036
2022-12-20 07:15:00,2,0.9505324
2022-12-20 07:30:00,1,0.17689085
2022-12-20 07:45:00,1,0.76811427
2022-12-20 08:00:00,1,0.2685449
2022-12-20 08:15:00,1,0.22121745
2022-12-20 08:30:00,1,0.3176501
2022-12-20 08:45:00,0,0.53173053
2022-12-20 09:00:00,0,0.40646753
2022-12-20 09:15:00,1,0.6766594
2022-12-20 09:30:00,0,0.035857234
2022-12-20 09:45:00,2,0.35084486
2022-12-20 10:00:00,1,0.007459268
2022-12-20 10:15:00,0,0.44807187
2022-12-20 10:30:00,1,0.55459684
2022-12-20 10:45:00,0,0.9635436
2022-12-20 11:00:00,0,0.20246123
2022-12-20 11:15:00,2,0.15666644
2022-12-20 11:30:00,0,0.61461073
2022-12-20 11:45:00,2,0.57667387
2022-12-20 12:00:00,2,0.49560747
2022-12-20 12:15:00,0,0.7259623
2022-12-20 12:30:00,1,0.08164693
2022-12-20 12:45:00,1,0.25777206
2022-12-20 13:00:00,2,0.2558027
2022-12-20 13:15:00,2,0.48777798
2022-12-20 13:30:00,2,0.14786999
2022-12-20 13:45:00,1,0.651188
2022-12-20 14:00:00,0,0.597389
2022-12-20 14:15:00,0,0.118657455
2022-12-20 14:30:00,2,0.8619455
2022-12-20 14:45:00,2,0.70822716
2022-12-20 15:00:00,1,0.47052404
2022-12-20 15:15:00,1,0.5554199
2022-12-20 15:30:00,1,0.6537668
2022-12-20 15:45:00,0,0.5388537
2022-12-20 16:00:00,2,0.70483404
2022-12-20 16:15:00,0,0.32723066
2022-12-20 16:30:00,1,0.13139378
2022-12-20 16:45:00,2,0.97781104
2022-12-20 17:00:00,0,0.6364555
2022-12-20 17:15:00,1,0.0047170697
2022-12-20 17:30:00,2,0.99417955
2022-12-20 17:45:00,0,0.4250693
2022-12-20 18:00:00,0,0.3088213
2022-12-20 18:15:00,1,0.28752124
2022-12-20 18:30:00,2,0.8776156
2022-12-20 18:45:00,2,0.9341057
2022-12-20 19:00:00,1,0.21081518
2022-12-20 19:15:00,0,0.5657724
2022-12-20 19:30:00,1,0.7732009
2022-12-20 19:45:00,1,0.6767212
2022-12-20 20:00:00,1,0.8119172
2022-12-20 20:15:00,1,0.89176065
2022-12-20 20:30:00,2,0.22031602
2022-12-20 20:45:00,2,0.88561624
2022-12-20 21:00:00,0,0.6004646
2022-12-20 21:15:00,0,0.33216134
2022-12-20 21:30:00,1,0.6712713
2022-12-20 21:45:00,2,0.91835964
2022-12-20 22:00:00,2,0.97364545
2022-12-20 22:15:00,2,0.6840599
2022-12-20 22:30:00,0,0.32534668
2022-12-20 22:45:00,2,0.6148138
2022-12-20 23:00:00,1,0.65212953
2022-12-20 23:15:00,1,0.3720665
2022-12-20 23:30:00,2,0.09229483
2022-12-20 23:45:00,0,0.68492985
2022-12-21 00:00:00,2,0.44536158
2022-12-21 00:15:00,1,0.59463394
2022-12-21 00:30:00,0,0.45453358
2022-12-21 00:45:00,2,0.23067708
2022-12-21 01:00:00,1,0.57354456
2022-12-21 01:15:00,2,0.61005306
2022-12-21 01:30:00,0,0.5531401
2022-12-21 01:45:00,0,0.64654726
2022-12-21 02:00:00,2,0.016706474
2022-12-21 02:15:00,2,0.9218938
2022-12-21 02:30:00,2,0.12911828
2022-12-21 02:45:00,0,0.14182934
2022-12-21 03:00:00,0,0.70695406
2022-12-21 03:15:00,1,0.81325537
2022-12-21 03:30:00,1,0.78129226
2022-12-21 03:45:00,0,0.15457404
2022-12-21 04:00:00,0,0.90946454
2022-12-21 04:15:00,1,0.8849559
2022-12-21 04:30:00,2,0.70107883
2022-12-21 04:45:00,0,0.3994217
2022-12-21 05:00:00,1,0.06316428
2022-12-21 05:15:00,0,0.18832344
2022-12-21 05:30:00,2,0.665657
2022-12-21 05:45:00,1,0.30248272
2022-12-21 06:00:00,2,0.7948438
2022-12-21 06:15:00,1,0.6060297
2022-12-21 06:30:00,1,0.94039047
2022-12-21 06:45:00,0,0.53164077
2022-12-21 07:00:00,1,0.031895608
2022-12-21 07:15:00,1,0.9222536
2022-12-21 07:30:00,0,0.8610753
2022-12-21 07:45:00,0,0.95337874
2022-12-21 08:00:00,0,0.36292666
2022-12-21 08:15:00,2,0.016819324
2022-12-21 08:30:00,2,0.014498753
2022-12-21 08:45:00,2,0.30233252
2022-12-21 09:00:00,0,0.48090383
2022-12-21 09:15:00,1,0.12798226
2022-12-21 09:30:00,2,0.21266466
2022-12-21 09:45:00,1,0.10701726
2022-12-21 10:00:00,1,0.21712494
2022-12-21 10:15:00,2,0.6969454
2022-12-21 10:30:00,0,0.97850543
2022-12-21 10:45:00,0,0.7443315
2022-12-21 11:00:00,0,0.43301937
2022-12-21 11:15:00,2,0.5766502
2022-12-21 11:30:00,0,0.3303822
2022-12-21 11:45:00,0,0.62752426
2022-12-21 12:00:00,2,0.18050447
2022-12-21 12:15:00,1,0.08673019
